video_id,title,description,published_at,tags,hashtags,duration,view_count,like_count,comment_count,genres
yFSbASr0aSU,This Kitten Scares His Dad 😅,😺 Funny Cats & Cute Kittens Compilation #shorts  In today’s short: Watch a kitty scare his father!  ❤️ Love what you see? Hit subscribe & join the community of cat-lovers. 👉 Every video is crafted with care and shared respectfully with credit to the original creators.  🎥 Featured creators: @beansystem420 • @mr.luckylechat • @boytheflipcat • @iluvmycatnermal • @pearlsragdolls • @catclipshq • @emmamanlay • @kingzthecat • @sicuthanthien  Thanks for supporting the cats & have a pawsome day!,2025-10-07T13:01:52Z,,#shorts,PT1M1S,182067,13224,85,"Funny/Comedy, Travel/Adventure, Daily Life/Vlog"
7-oMTkdAwx4,You Won’t Believe This Crazy Cat 🤯,😺 Funny Cats & Cute Kittens Compilation #shorts  In today’s short: Watch a kitty hear the most shocking news!  ❤️ Love what you see? Hit subscribe & join the community of cat-lovers. 👉 Every video is crafted with care and shared respectfully with credit to the original creators.  🎥 Featured creators: @mishuthecutie • @_s.bhx • @sunkittencats • @kingzthecat • @obi.the.kenobi • @cutepetisland468 • @deltadeltameow • @who676767 • @lookitstelly  Thanks for supporting the cats & have a pawsome day!,2025-10-05T13:00:11Z,,#shorts,PT1M1S,33757,3060,22,"Funny/Comedy, Talking Cats, Travel/Adventure, Daily Life/Vlog"
OM6wsKuGzMQ,This Cat Committed Tax Fraud 💰,😺 Funny Cats & Cute Kittens Compilation #shorts  In today’s short: Watch a fearless cat committing some tax fraud!  ❤️ Love what you see? Hit subscribe & join the community of cat-lovers. 👉 Every video is crafted with care and shared respectfully with credit to the original creators.  🎥 Featured creators: @makenziemarshall • @luluthevampire • @melodyandjiggy • @turnabsra • @queen.girl5590 • @user6258456121545 • @notpiamiamac • @zooowy6 • @kucingcoklats  Thanks for supporting the cats & have a pawsome day!,2025-10-03T13:00:49Z,,#shorts,PT1M1S,1375313,87971,414,"Funny/Comedy, Travel/Adventure, Daily Life/Vlog"
AwokhiON0q4,This Cat Is Totally Judging You 🤨,😺 Funny Cats & Cute Kittens Compilation #shorts  In today’s short: Watch yourself getting judged by a cat!  ❤️ Love what you see? Hit subscribe & join the community of cat-lovers. 👉 Every video is crafted with care and shared respectfully with credit to the original creators.  🎥 Featured creators: @yoda504 • @yourdailycatdosis • @gingerduhcat • @pawsomekittens_ • @lasota_oooo • @nohopefarm • @beanywweanie • @peterbotx • @goofykittycats  Thanks for supporting the cats & have a pawsome day!,2025-10-01T13:00:20Z,,#shorts,PT1M1S,1725217,103626,439,"Funny/Comedy, Travel/Adventure, Daily Life/Vlog"
2RenaWdQNP4,Cutest Kitten Moments You Need To See 😍,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as this cat does the cutest things! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @cashmoneyswagsingh 2. 🎥 @romania 3. 🎥 @yseratok 4. 🎥 @arinn9889 5. 🎥 @sidemissionsam 6. 🎥 @pawsomekittens_ 7. 🎥 @nohopefarm 8. 🎥 @biyah.iryani 9. 🎥 @holly_doggy_jrt,2025-09-11T12:17:06Z,,#shorts,PT1M1S,34395,2278,40,"Travel/Adventure, Daily Life/Vlog"
N-NisBU3GG0,Cats and Their Weirdest Obsessions 😹,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as these cats have the weirdest obsessions! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @kermiewormy 2. 🎥 @_liabean_ 3. 🎥 @savvyartz 4. 🎥 @jadynd5.3 5. 🎥 @longhairedbrat 6. 🎥 @pearlsragdolls 7. 🎥 @sunkittencats 8. 🎥 @lizziebodizzie 9. 🎥 @beerusthebambino,2025-09-10T11:59:24Z,,#shorts,PT1M1S,44696,2666,48,"Funny/Comedy, Travel/Adventure, Daily Life/Vlog"
SZld9ATbFOo,Cat's Funniest Birthday Surprise Ever 😹,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as this cat gets the funniest birthday surprise ever! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @gofetch 2. 🎥 @boberdaily 3. 🎥 @katelynns_decent 4. 🎥 @macaroniandcheesethecats 5. 🎥 @yyydt09 6. 🎥 @chubbybunslover 7. 🎥 @kristarescuescats 8. 🎥 @lifewithboyd 9. 🎥 @nacho_dwarf_cat,2025-08-24T13:00:56Z,,#shorts,PT1M1S,44718,2580,33,"Rescue/Adoption, Travel/Adventure, Daily Life/Vlog"
6lFEG5gkrQk,The Most Unique Cat Ever 🙀,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as this unique cat does unique cat activities! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @alexringler0 2. 🎥 @catvideosforyoutowatch 3. 🎥 @sphynxmomomagic2 4. 🎥 @mikethe__ 5. 🎥 @wulong1997 6. 🎥 @margarita_iraheta 7. 🎥 @smittenkittenanimalrescu 8. 🎥 @mirandaknabe 9. 🎥 @richelledejong1 10. 🎥 @cikooputih,2025-08-22T13:00:21Z,,#shorts,PT1M1S,92059,6582,58,"Travel/Adventure, Daily Life/Vlog"
mWG5VXpLpqs,Have You Ever Seen A Cat Act Like A Dog? 🐶,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as this cat acts like a dog! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @kingpumpkinman 2. 🎥 @margarita_iraheta 3. 🎥 @trippysie 4. 🎥 @atycat1 5. 🎥 @4takckqcxs8 6. 🎥 @radeyahsa 7. 🎥 @wonderfulday.52 8. 🎥 @marineb1ologist 9. 🎥 @bajiecat 10. 🎥 @thecomedycat,2025-08-20T13:01:27Z,,#shorts,PT1M1S,47228,3515,52,"Travel/Adventure, Daily Life/Vlog"
aOzCCl-BB2M,Tiny Kitten Tries To Be Boss And Fails 😹,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as this tiny cat tries to be boss and fails! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @oswaldandmurphysworld 2. 🎥 @cartoondiego757 3. 🎥 @bdoormul 4. 🎥 @wulong1997 5. 🎥 @glechikwarko 6. 🎥 @lazysuperman8 7. 🎥 @kittenheal 8. 🎥 @chroniclesofmunchkins 9. 🎥 @catsolove6 10. 🎥 @hakuthescottishfold,2025-08-18T13:00:02Z,,#shorts,PT1M1S,43340,3254,44,"Funny/Comedy, Travel/Adventure, Daily Life/Vlog"
EiGNC49-9VE,Watch Cats Trying To Grab Food 😹,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as this cat tries to grab food! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @loafofelton 2. 🎥 @bubu_berponi 3. 🎥 @christydierks3 4. 🎥 @kittyqueenbe 5. 🎥 @luna.puhtuna 6. 🎥 @nala.meetsworld 7. 🎥 @luzumochija 8. 🎥 @buzzi_kong 9. 🎥 @a.jin20210807 10. 🎥 @meifu_wa,2025-08-16T13:00:32Z,,#shorts,PT1M1S,43406,3392,63,"Travel/Adventure, Daily Life/Vlog, Food/Treats"
IgKEq8fJ4P0,Can Cats Meow On Command 🙀,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as this cat meows on command! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @greysonhoelzel 2. 🎥 @jr9468 3. 🎥 @mama.chubbss 4. 🎥 @shakeywobbles 5. 🎥 @dinothechkitty 6. 🎥 @cat_manta2 7. 🎥 @nicholasmccuen 8. 🎥 @_____b05 9. 🎥 @maddie.mac22 10. 🎥 @amani.bahri790,2025-08-13T13:00:07Z,,#shorts,PT1M1S,38170,2874,34,"Talking Cats, Travel/Adventure, Daily Life/Vlog"
alMsVwQe1p8,The Best Cat Dance Ever 💃,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as this cat does the best dance ever! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @tiffanysperber 2. 🎥 @kyokara.nekoto 3. 🎥 @neo_kal 4. 🎥 @foreignbengals 5. 🎥 @thatniggawild 6. 🎥 @thechubbyromy 7. 🎥 @yoleroy.cat 8. 🎥 @earthley_vibes 9. 🎥 @pinlovecats,2025-08-12T13:00:04Z,,#shorts,PT1M1S,47007,3368,60,"Travel/Adventure, Daily Life/Vlog"
FWtv_pS9T1U,Why Was This Cat Hiding In There? 🤦‍♂️,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as this cat hides in the ceiling! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @marsinelli 2. 🎥 @sheltervetnurse 3. 🎥 @catdaddy.dan 4. 🎥 @unknown 5. 🎥 @unknown 6. 🎥 @sp1dermans.b1tch 7. 🎥 @marsjacobs11 8. 🎥 @jeremy.the.manager 9. 🎥 @stinkwalker 10. 🎥 @j.e.ong,2025-08-11T12:07:36Z,,#shorts,PT1M1S,41759,3086,32,"Rescue/Adoption, Travel/Adventure, Daily Life/Vlog"
4bQrMGh5KtE,This Cat Is Mad Without His Milk 😅,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as this cat gets furious without his milk! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @iamrigbycat 2. 🎥 @fuckjerry 3. 🎥 @hannahrrobison 4. 🎥 @catmomo6279 5. 🎥 @pawfect.clips 6. 🎥 @furreal_whimsy 7. 🎥 @softcatmemes 8. 🎥 @lifewithcleoandjack 9. 🎥 @pubity 10. 🎥 @kittyqueenbe,2025-08-10T12:01:31Z,,#shorts,PT1M1S,56146,4215,74,"Travel/Adventure, Daily Life/Vlog"
x2F5pyTDZB4,Police Arrested This Cat 👮,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as this cat gets arrested by the police! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @alicein3d 2. 🎥 @pawfectionvibes 3. 🎥 @mychaelryanlocc2.0 4. 🎥 @carmeme_08 5. 🎥 @robloxenthusiast_ 6. 🎥 @itsthedjmotivate 7. 🎥 @tookjaiclip 8. 🎥 @james.henry604 9. 🎥 @unicosobreviviente 10. 🎥 @bambi_22918,2025-08-05T13:01:51Z,,#shorts,PT1M1S,47045,3527,42,"Travel/Adventure, Daily Life/Vlog"
gFFLqRkAcm0,This Cat Has The Biggest Butt Ever 🍑,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as this cat has the biggest butt! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @ashtonvonkessler 2. 🎥 @shakeywobbles 3. 🎥 @catli6306 4. 🎥 @peyton-d8o (fan submission) 5. 🎥 @ricciflownutrition 6. 🎥 @donutthefidicat 7. 🎥 @tomfunnyco 8. 🎥 @princesslincolnlog 9. 🎥 @furreal_whimsy 10. 🎥 @keanu0908_,2025-08-04T13:01:14Z,,#shorts,PT1M1S,1030070,40035,313,"Funny/Comedy, Travel/Adventure, Daily Life/Vlog"
FHhI6Q_e1TM,This Kitten Outsmarted Everyone 😱,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as this cat outsmarts everyone! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @paulmullintavius 2. 🎥 @cutecattos7 3. 🎥 @hannahthebookwormy 4. 🎥 @savemekitty 5. 🎥 @catstohealus 6. 🎥 @apokalupsychosis 7. 🎥 @catli6306 8. 🎥 @___.zico9c._.__.__ 9. 🎥 @lillianramsier 10. 🎥 @dalinlin19859,2025-08-03T13:00:21Z,,#shorts,PT1M1S,79334,5027,60,"Travel/Adventure, Daily Life/Vlog"
c8mie7rIs7Q,Why Is This Cat Eating Corn Like That 🌽,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as this cat eats corn in a weird way! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @tessedg2008 2. 🎥 @pets._.loover 3. 🎥 @oshawottnumberone 4. 🎥 @kucingthecat 5. 🎥 @jjo_malraeng 6. 🎥 @gaptooth._ 7. 🎥 @nose2tailrescue 8. 🎥 @pauweenya 9. 🎥 @yuumi_cat9 10. 🎥 @goofykittycats,2025-08-02T13:01:12Z,,#shorts,PT1M1S,65101,3738,42,"Rescue/Adoption, Funny/Comedy, Travel/Adventure, Daily Life/Vlog, Food/Treats"
rUSijJak4h4,Cats Doing the Funniest Things Ever 😹,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as this cat does the funniest thing ever! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @vrossie27 2. 🎥 @jjo_malraeng 3. 🎥 @k3rr._stars 4. 🎥 @snxwlatte 5. 🎥 @deepdyedyarns 6. 🎥 @happy_cat277 7. 🎥 @typecmom_organizedish 8. 🎥 @animalcenter.vra 9. 🎥 @whiskeybusiness32 10. 🎥 @the_poppy_garden,2025-08-01T13:01:39Z,,#shorts,PT1M1S,73046,5241,49,"Travel/Adventure, Daily Life/Vlog"
FJ09GKnoOPU,The Most Dramatic Cat Ever 🤣,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch this dramatic cat! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @whiskeybusiness32 2. 🎥 @cutekitten37 3. 🎥 @bittykitty09 4. 🎥 @brian_catscastle1 5. 🎥 @pet_meowlover 6. 🎥 @unknown 7. 🎥 @bookish_bliss 8. 🎥 @woofandwhisker_ 9. 🎥 @jessdunsmore1 10. 🎥 @jeju_.ocean,2025-07-31T13:00:05Z,,#shorts,PT1M1S,72611,4826,57,"Talking Cats, Travel/Adventure, Daily Life/Vlog"
qUK6rNqyTxw,These Cats Are Too Adorable 😻,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as these cats are too adorable! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @momo.mikera 2. 🎥 @campkitten_rescue 3. 🎥 @lmo31190 4. 🎥 @billybillbaggins 5. 🎥 @ozzyandboomer 6. 🎥 @tyvenandziro 7. 🎥 @chonkycheesecat 8. 🎥 @zzo_mong_ 9. 🎥 @pawenforcer 10. 🎥 @kik0515tanokin,2025-07-30T13:06:25Z,,#shorts,PT1M1S,72368,5160,80,"Rescue/Adoption, Travel/Adventure, Daily Life/Vlog"
kKK5_k1Sa6A,Why Are These Cats So Funny? 😹,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as these cats do funny things! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @octo.kota 2. 🎥 @aza_biber_95 3. 🎥 @will_stew66 4. 🎥 @goodcatfeed 5. 🎥 @irwin.animal.clinic 6. 🎥 @estelle.diary 7. 🎥 @tyvenandziro 8. 🎥 @versocats_ 9. 🎥 @meowbouba 10. 🎥 @cikobobaeyes,2025-07-29T12:59:22Z,,#shorts,PT1M1S,93656,6256,73,"Funny/Comedy, Talking Cats, Travel/Adventure, Daily Life/Vlog"
t_uLBOyzmHw,Cat Thinks Carpet Is Tuna 😭,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as this cat thinks carpet is tuna! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @carter.harrell 2. 🎥 @7mmmmmmm319 3. 🎥 @harleyeldridge0 4. 🎥 @goodcatfeed 5. 🎥 @cricrriiii 6. 🎥 @meowbouba 7. 🎥 @only1phe 8. 🎥 @pawsomekittens_ 9. 🎥 @linan1796 10. 🎥 @munchkin._.rid,2025-07-28T13:01:58Z,,#shorts,PT1M1S,55918,3666,43,"Talking Cats, Travel/Adventure, Daily Life/Vlog"
7JVF89F-cJo,Meet The Grumpiest Cat Ever 😹,Your Dose of Kitty Adventures! 😻 #shorts  👀 Watch as this cat acts like the grumpiest cat ever! 📢 Note: Every clip is carefully edited & shared with permission! ❤️ Love this video? Check out more whisker-filled fun!   😻 Have a pawsome day!    📌 Credits: 1. 🎥 @cardrdre 2. 🎥 @1.25ee 3. 🎥 @slick414 4. 🎥 @goofykittycats 5. 🎥 @kittykattykatts 6. 🎥 @softcatmemes 7. 🎥 @gracietheaventurecat 8. 🎥 @akluneen 9. 🎥 @sunkittencats 10. 🎥 @jeju_.ocean,2025-07-27T13:00:12Z,,#shorts,PT1M1S,64818,4176,43,"Funny/Comedy, Travel/Adventure, Daily Life/Vlog"
hcpy00gHNgE,This is WHY cats sleep on laundry,Chip calls my laundry LUXURY housing. 😸,2025-12-07T13:03:43Z,cat behavior|cat comfort|cat content|cat facts|cat lovers|cat personality|cat short|cat video|cats of instagram|cats of youtube|chip the manx|cute cats|funny cat video|funny cats|laundry cats|manx cat|pet influencer,,PT12S,8533,416,7,Funny/Comedy
inPYOtB3YC8,This is WHY your cats love grass!,Chip STANDS on business. 😸,2025-12-06T11:03:37Z,cat behavior|cat content|cat digestion|cat facts|cat grass|cat lovers|cat personality|cat short|cat video|cats of instagram|cats of youtube|chip the manx|cute cats|funny cat video|funny cats|manx cat|pet influencer,,PT10S,7967,325,6,Funny/Comedy
91iHtrfc7Pk,This is WHY boy cats are the best!,Boy moms know EXACTLY what I’m talking about.,2025-12-05T13:04:49Z,boy cats|cat behavior|cat content|cat facts|cat lovers|cat personality|cat short|cat video|cats of instagram|cats of youtube|chip the manx|cuddly cats|cute cats|funny cat video|funny cats|male cats|manx cat|pet influencer,,PT12S,19766,1234,34,"Funny/Comedy, Talking Cats"
